id： film1 - 这个杀手不太冷é,这个杀手不太冷 Léon,9.4,参评人数： 1814603,类型： 剧情 动作 犯罪,制片国家:  法国 / 美国,语言:  英语 / 意大利语 / 法语,上映日期： 1994-09-14(法国),片长： 110分钟(剧场版),又名:  杀手莱昂 / 终极追杀令(台) / 杀手里昂 / Leon / Leon: The Professional,导演: 吕克·贝松,编剧: 吕克·贝松,主演: 让·雷诺 / 娜塔莉·波特曼 / 加里·奥德曼 / 丹尼·爱罗 / 彼得·阿佩尔 / 迈克尔·巴达鲁科 / 艾伦·格里尼 / 伊丽莎白·瑞根 / 卡尔·马图斯维奇 / 弗兰克·赛格 / 麦温 / 乔治·马丁 / 罗伯特·拉萨多 / 亚当·布斯奇 / 马里奥·托迪斯科 / 萨米·纳塞利,豆瓣链接：https://movie.douban.com/subject/1295644/,IMDb链接： https://www.imdb.com/title/tt0110413,"简介： 
                                　　里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。
                                     
                                　　女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……
                        "

id： film759 - 纸牌屋第三季3,纸牌屋 第三季 House of Cards Season 3,8.4,参评人数： 52339,类型： 剧情 惊悚,制片国家:  美国,语言:  英语,上映日期： 2015-02-27(美国),片长：,又名:  众议院要人,导演: 约翰·大卫·科尔斯 詹姆斯·弗雷 塔克·盖茨 约翰·达尔 罗宾·怀特 阿格涅丝卡·霍兰,编剧: 鲍尔·威利蒙 迈克尔·多布斯,主演: 凯文·史派西 / 罗宾·怀特 / 莫莉·帕克 / 迈克尔·凯利 / 瑞秋·布罗斯纳安 / 杰妮·阿特金森 / 内森·达罗 / 康斯坦斯·齐默 / 德里克·塞西尔 / 拉斯·米克尔森 / 伊丽莎白·玛维尔,豆瓣链接：https://movie.douban.com/subject/25823412/,IMDb链接： https://www.imdb.com/title/tt3513862,"简介： 
                                　　经过煞费苦心的钻营设计，弗兰西斯·安德伍德（凯文·史派西 Kevin Spacey 饰）如愿坐上总统宝座。但在他执政的半年时间里，民调支持率一路走低，而其强硬专横的执政风格也在党内外备受争议。为了成功赢得2016年大选，弗兰西斯力推精心打造的《美国就业法案》笼络人心。此外，和俄罗斯接二连三的较量中，他步步为营，小心周旋，却也不免壮士断腕。克莱尔（罗宾·怀特 Robin Wright 饰）雄心勃勃，试图在联合国一建功勋，夫妇俩携手出征的过程中渐行渐远。受了重伤的道格（迈克尔·凯利 Michael Kelly 饰）被迫闲赋在家，他始终关注弗兰西斯的动向，时刻渴望回到幕僚团队。
                                     
                                　　在更大的政治利益或者政治理想面前，每个人都不得不做出惨烈的牺牲，以迎接即将到来的蜕变……
                        "

id： film760 - 与犯罪的战争：坏家伙的全盛时代범죄와의전쟁나쁜놈들전성시대,与犯罪的战争：坏家伙的全盛时代 범죄와의 전쟁 : 나쁜놈들 전성시대,7.9,参评人数： 50011,类型： 剧情 犯罪,制片国家:  韩国,语言:  韩语,上映日期： 2012-02-02(韩国),片长： 133分钟,又名:  罪时代(台) / 向犯罪宣战 / 与罪犯的战争 / 无名黑帮 / 坏人的全盛时代 / Nameless Gangster：Rules Of The Time / War on Crime: The Golden Age of the Bad Guys,导演: 尹钟彬,编剧: 尹钟彬,主演: 崔岷植 / 河正宇 / 赵震雄 / 马东锡 / 金英善 / 金惠恩 / 郭度沅,豆瓣链接：https://movie.douban.com/subject/5924362/,IMDb链接： https://www.imdb.com/title/tt2082221,"简介： 
                                　　1990年，韩国总统卢泰愚发起“与犯罪的战争”，在釜山警方的严打中，黑帮幕后人物崔翼贤（崔岷植 饰）因拘禁企业家落网，由此揭开了他游走于黑白两道的传奇故事……1982年，时任监督科公务员的崔翼贤在肥的流油的海关如鱼得水，但上司在遭到举报之际将崔翼贤推出背黑锅。前途晦暗的崔翼贤孤注一掷做起对日的毒品生意，得以结识了同族的黑帮大哥崔炯培（河正宇 饰），以崔氏望族出身自豪的崔翼贤很快与崔炯培结为同盟。二人凭借各自的人脉和暴力，在釜山的黑道世界创出天地。1985年，崔翼贤受企业家所托，入股夜总会与崔炯培里应外合将釜山黑帮头目金坂虎扳倒，崔氏黑帮蒸蒸日上之时，翼贤与炯培的关系，在混乱的时代洪流中出现了裂痕……
                        "

id： film761 - 季春奶奶계춘할망,季春奶奶 계춘할망,8.5,参评人数： 49680,类型： 剧情 家庭,制片国家:  韩国,语言:  韩语,上映日期： 2016-05-19(韩国),片长： 116分钟,又名:  被遗忘的秘密(港) / Canola,导演: 尹鸿承,编剧: 尹鸿承 杨徐铉,主演: 尹汝贞 / 金高银 / 崔珉豪 / 申恩廷 / 朴敏智 / 柳俊烈 / 金熙元 / 梁益准 / 申银贞,豆瓣链接：https://movie.douban.com/subject/26307755/,IMDb链接： https://www.imdb.com/title/tt6135036,"简介： 
                                　　讲述的是小时候因为遭遇事故而失踪的孙女，十年后再次和奶奶相遇的故事，充满了令人流泪的感动，她们身上的秘密也令人好奇。
                        "

id： film762 - 相思成灾,相思成灾 Love and Other Disasters,7.4,参评人数： 45415,类型： 喜剧 爱情,制片国家:  法国 / 英国,语言:  英语,上映日期： 2007-04-25(法国),片长： 90分钟(多伦多电影节),又名:  爱情大灾难(台) / 缘分吹吹风 / Love (and Other Disasters),导演: 阿莱克·凯西西恩,编剧: 阿莱克·凯西西恩,主演: 布莱特妮·墨菲 / 马修·瑞斯 / 桑地亚哥·卡布瑞拉 / 艾略特·科万 / 格温妮斯·帕特洛 / 奥兰多·布鲁姆 / 斯蒂法妮·比彻姆 / 杰米·西弗斯,豆瓣链接：https://movie.douban.com/subject/1890157/,IMDb链接： http://www.europacorp.com/dossiers/love https://www.imdb.com/title/tt0452643,"简介： 
                                　　贾克斯（布莱特妮•墨菲 饰）住在伦敦，是英国时尚杂志《VOGUE》的小助理，周围聚集着一堆时尚界、艺术界的朋友。她和最亲密的同性恋友人彼得(马修•瑞斯 饰)住在一起，和前男友詹姆斯分手后保持着肉体关系，她生活中最大的乐趣就是给自己的朋友当媒人，帮助他们处理感情上的各种问题。
                                     
                                　　一天，贾克斯认识了才华横溢、帅气性感的杂志新摄影师助理保罗（圣地亚哥•卡布瑞 饰），她想当然地要把保罗和彼得撮合在一起，展开了她的行动。
                                     
                                　　不过这个无厘头的丘比特似乎太忙于撮合别人的感情，而没有时间认真审视自己的情感。
                        "

id： film763 - 勺子杀人狂,勺子杀人狂 The Horribly Slow Murderer with the Extremely Inefficient Weapon,8.1,参评人数： 47383,类型： 喜剧 恐怖 短片,制片国家:  美国,语言:  英语,上映日期： 2008-09-18,片长： 10分钟,又名:  一个用极度无用武器的凶残笨蛋杀人狂 / 用极度低效的武器进行的慢得可怕的谋杀,导演: 理查德·盖尔,编剧: 理查德·盖尔,主演: 保罗·克莱门斯 / Richard Gale / Michael James Kacey / Fay Kato / Melissa Paladino / Brian Rohan,豆瓣链接：https://movie.douban.com/subject/3872249/,IMDb链接： https://www.imdb.com/title/tt1301160,"简介： 
                                　　在这个世界上，有许多人从事杀手的行业。有的人杀人需要几天时间，有的只需花几分钟，而有的却用好几年。很不幸，倒霉的大胖子杰克（Paul Clemens 饰）就是最后这一种杀手的狩猎目标。如往常一样，杰克行走在回家的路上，突然一个全身穿着黑色紧身衣、面容惨败狰狞的怪异男子（Brian Rohan 饰）冲到他的身后，用一把汤匙猛敲杰克的身体。杰克起初并不以为意，只将其当作某个精神失常者或者出奇恶搞者。没想到的是，在接下来的日子里黑衣男无时无刻不突现杰克身边用汤匙进行攻击。可怕的是周围却没人能看见黑衣男子。每天两万次的汤匙敲击，可怜的杰克几近崩溃……
                                     
                                　　本片荣获2008年奥斯汀奇幻电影节评委会特别奖、2009年亚洲奇幻电影节最佳短片奖。
                        "

id： film764 - 请叫我英雄アイアムアヒーロー,请叫我英雄 アイアムアヒーロー,7.2,参评人数： 51982,类型： 动作 恐怖,制片国家:  日本,语言:  日语,上映日期： 2015-10-13(锡切斯电影节) 2016-04-23(日本),片长： 126分钟,又名:  丧尸末日战(港) / I Am a Hero,导演: 佐藤信介,编剧: 野木亚纪子 花泽健吾,主演: 大泉洋 / 有村架纯 / 长泽雅美 / 吉泽悠 / 冈田义德 / 片濑那奈 / 片桐仁 / 槙田雄司 / 塚地武雅 / 德井优 / 风间彻 / 美秀铃木,豆瓣链接：https://movie.douban.com/subject/25899379/,IMDb链接： http://www.iamahero-movie.com https://www.imdb.com/title/tt3775202,"简介： 
                                　　居住在东京的35岁男子的铃木英雄（大泉洋 饰）是某著名漫画家的助手，他早年曾出版过单行本，但在此之后一直籍籍无名。不仅生活拮据，与女朋友黑川彻子（片濑那奈 饰）的关系也日趋紧张。许是太过为自身的境遇所焦灼，英雄根本没发觉周遭接连发生的异样。直到冷战许久的女友化身为恐怖丧尸，他才发现全日本早已被名为ZQN的僵尸病毒所攻占。原本秩序井然的都市，顿时变成了僵尸肆虐的狩猎场。他慌不择路之际，与女高中生早狩比呂美（有村架纯 饰）坐上一辆出租车，历经千难万险逃出了城市。根据手机上收到的信息，他们朝向ZQN不宜生存的富士山前进，并在途中邂逅了护士的薮（长泽雅美 饰）所在的幸存者们。只不过，危机和考验并未就此结束……
                                     
                                　　本片根据漫画家花泽健吾的同名原作改编。
                        "

id： film781 - 青春梦工场,青春梦工场 AV,8.0,参评人数： 46339,类型： 剧情 喜剧 爱情,制片国家:  中国香港,语言:  粤语,上映日期： 2005-03-19(中国香港),片长： 103分钟,又名:  AV女郎 / A.V.青春梦工厂 / 青春梦工厂 / A.V.,导演: 彭浩翔,编剧: 彭浩翔 李栋全 深泽宽,主演: 黄又南 / 周俊伟 / 曾国祥 / 徐天佑 / 天宫真奈美 / 周振辉 / 詹瑞文 / 葛民辉 / 张达明,豆瓣链接：https://movie.douban.com/subject/1323749/,IMDb链接： https://www.imdb.com/title/tt0452931,"简介： 
                                　　名大学生阿肥（周振辉饰）、胶布（曾国祥饰）、Jason（黄又南饰）与志安（周俊伟饰）还有几个月就要毕业离校了，但他们并没有想到工作和社会的事情。他们一个同学阿乐，因为“借拍戏沟女事件”，传遍整个电影学院，惊动了校方，竟在临毕业前被勒令退学。
                                     
                                　　四人忽发奇想，决定重搬演练，大搞一番。他们打算筹到三十万，从日本请得一个心爱的AV女星（天宫真奈美饰）过来，然后通过拍戏和她发生关系。四人尝试一切方法，申请青少年自雇计划贷款、学生奖学金、卖出摄制职位等模式去筹募资金，进行他们“假拍片、打真军”的疯狂计划，最终他们能够成功吗？
                        "

id： film782 - 我的兄弟姐妹,我的兄弟姐妹,7.4,参评人数： 36364,类型： 家庭,制片国家:  中国大陆,语言:  汉语普通话,上映日期： 2001-09-13(中国香港) 2003-11-08(日本),片长： 95分钟,又名:  Roots and Branches,导演: 俞钟,编剧: 程彤 俞钟,主演: 梁咏琪 / 姜武 / 夏雨 / 崔健 / 张建新,豆瓣链接：https://movie.douban.com/subject/1316513/,IMDb链接： https://www.imdb.com/title/tt0304641,"简介： 
                                　　女指挥家齐思甜（梁咏琪 饰）首次回国演出，她想趁着这次机会找回失散多年的兄弟姐妹们。20年前，齐家父亲（崔健 饰）是一个音乐老师，家中虽然清贫但也算是幸福。母亲（张健新 饰）长年来积劳成疾，突然病重。父亲在大暴雪的夜里送母亲到医院，却遇上了车祸。忆苦、思甜、天、妙四个孩子也成为了孤儿。
                                     
                                　　表叔好心要求收留他们，但表叔家里也不富裕，更受到了表婶的强烈反对，大哥忆苦只好忍痛把弟弟妹妹都送给他人收养。4兄弟姐妹自此失散，但每人手里都拿着一张全家福。20年后的各人都有了各自的生活，或苦或甜，思甜苦苦追查也只找到了弟弟妹妹，忆苦碍于自己的寒微而不敢与思甜相认。演出如期到来，忆苦缺席了……
                        "

id： film783 - 孤独的幸存者,孤独的幸存者 Lone Survivor,8.1,参评人数： 49784,类型： 剧情 动作 传记,制片国家:  美国,语言:  英语 / 阿拉伯语,上映日期： 2013-12-25(美国),片长： 121分钟,又名:  绝地孤军(港) / 红翼行动(台) / 孤独的生还者 / 孤独幸存者 / 唯一幸存者,导演: 彼得·博格,编剧: 彼得·博格,主演: 马克·沃尔伯格 / 泰勒·克奇 / 埃米尔·赫斯基 / 本·福斯特 / 艾瑞克·巴纳,豆瓣链接：https://movie.douban.com/subject/3836070/,IMDb链接： http://www.lonesurvivorfilm.com https://www.imdb.com/title/tt1091191,"简介： 
                                    　　阿富汗国会大选召开在即，为了保证大选的顺利进行，美国海军陆战队联合特种部队对辖区进行一系列彻底的清查。在某个动荡的地区，前塔利班头目艾哈迈德·沙赫趁机做大，成为了一个美国急欲除掉的眼中钉。根据线报，沙赫的武装部队隐藏在某个山区，海豹侦察小队中尉麦克·墨菲（泰勒·克奇 Taylor Kitsch 饰）带领丹尼·迪茨（埃米尔·赫斯基 Emile Hirsch 饰）、麦特·阿克塞尔森（本·福斯特 Ben Foster 饰）以及马库斯·拉特尔（马克·沃尔伯格 Mark Wahlberg 饰）三名队员前去搜寻情报。但是他们的行踪很快被当地的牧羊人发现，虽然对方是普通的平民，可却为小队提出了难题。处决牧羊人，小队将面临军事法庭的审判；释放牧羊人，这四个美国军人将可能陷入前所未有的灭顶之灾中……
                                         
                                    　　本片根据马库斯·拉特尔（Marcus Luttrell）的同名回忆录...
                            "

id： film784 - 汉尼拔第一季1,汉尼拔 第一季 Hannibal Season 1,8.4,参评人数： 55253,类型： 悬疑 惊悚 犯罪,制片国家:  美国,语言:  英语,上映日期： 2013-04-04,片长：,又名:  汉尼拔,导演: 大卫·斯雷德 迈克尔·瑞迈尔 彼得·梅达克 吉列尔莫·纳瓦罗 詹姆斯·弗雷 蒂姆·亨特 约翰·达尔,编剧: 布莱恩·福勒 托马斯·哈里斯,主演: 麦斯·米科尔森 / 休·丹西 / 劳伦斯·菲什伯恩 / 卡罗利娜·达韦纳 / 拉娜·珍·科洛斯特奇 / 阿隆·艾布拉姆斯 / 海缇安·朴 / 艾迪·伊扎德,豆瓣链接：https://movie.douban.com/subject/10539856/,IMDb链接： http://www.nbc.com/hannibal/ https://www.imdb.com/title/tt2243973,"简介： 
                                　　本剧根据著名畅销小说《红龙》（Red Dragon）和同名电影改编。
                                     
                                　　Will Graham（休·丹西 Hugh Dancy 饰）是FBI的特别调查顾问，也是一名犯罪分析师。Will有一种特别的能力：可以在犯罪现场根据线索还原犯罪经过。他正在调查一起凶残的连环杀人案，凶手非常狡猾，每次作案留下的线索都很少。为了破案，Will向著名的心理医生Hannibal Lecter（麦德斯·米科尔森 Mads Mikkelsen 饰）寻求帮助。在案件调查的过程中，这位学术精湛又极具个人品味的Hannibal都对Will有所启发，让他感觉离揭开凶手的真正身份又近了一步。但在亲手击毙罪犯之后Will陷入了自责和幻境中，不得不再次向Hannibal寻求帮助。渐渐，Will越发依赖这位受人尊重和爱戴的医生。但是，故事似乎才刚刚开始......
                        "

id： film785 - 妮基塔第一季1,妮基塔 第一季 Nikita Season 1,8.0,参评人数： 53218,类型： 剧情 动作 惊悚 犯罪,制片国家:  美国,语言:  英语,上映日期： 2010-09-09(美国),片长：,又名:  妮基塔女郎 第一季 / 嗜血娇娃 第一季 / 尼基塔 第一季,导演: 丹尼·加农,编剧: 克雷格·西尔弗斯坦,主演: 李美琪 / 琳德西·冯塞卡 / 夏恩·韦斯特 / 亚伦·斯坦福 / 艾什顿·霍尔姆斯 / 彼德·奥德博拉治 / 美琳达·克拉克 / 山德·贝克利 / 戴文·萨瓦,豆瓣链接：https://movie.douban.com/subject/4317617/,IMDb链接： http://www.cwtv.com/shows/nikita https://www.imdb.com/title/tt1592154,"简介： 
                                　　CW这一版根据1990年法国电影《尼基塔女郎》、1993年美国翻拍版电影《尼基塔：永不回头》及1997年由美国和加拿大联合制作的电视剧集《尼基塔女郎》改编而成。
                                     
                                　　Nikita（李美琪 Maggie Q 饰）因抢劫商铺拒捕失手杀死一名警察，而被送到了女子监狱。后被代号为“Division”的秘密政府组织解救。组织伪造了Nikita的死亡证明，并赋予她机会开始新的生活——把她训练成一名间谍和顶级杀手，让她效忠自己的国家。可就在组织杀死了她的爱人后看清了一切真相逃离组织。躲藏三年之后她重出江湖，决定不惜一切代价揭发组织的阴谋和秘密。另一面，她安插了内应Alex（琳德西·冯塞卡 Lyndsy Fonseca 饰）进入组织内部做卧底。而Michael（夏恩·韦斯特 Shane West 饰）是追捕尼基塔小组的负责人，却与她有一种惺惺相惜的感情......
                        "

id： film786 - 轮到你了番外篇房门之内あなたの番です扉の向こう,轮到你了 番外篇 房门之内 あなたの番です 扉の向こう,8.3,参评人数： 53376,类型： 剧情 悬疑,制片国家:  日本,语言:  日语,上映日期： 2019-04-21(日本),片长：,又名:  轮到你了：门的另一边 / 轮到你了 房门之内 番外篇 过去之门 / 轮到你了番外短剧,导演: 中茎强,编剧: 高野水登,主演: 片桐仁 / 峰村理惠 / 大方斐纱子 / 德井优 / 真飞圣 / 片冈礼子 / 田中要次 / 大友花恋 / 中尾畅树,豆瓣链接：https://movie.douban.com/subject/33435891/,IMDb链接： https://www.ntv.co.jp/anaban/spinoff/,"简介： 
                                　　随着“交换杀人游戏”的进行，住户们也变得越发可疑。 他们在各自的房间里，究竟都在干些什么……？ 打开各家的房门，以每个居民为主人公，讲述他们的日常和家庭生活。 奇妙的单身生活、婆媳大战、母子之情、令人震惊的秘密、悲伤的过去、异常的执念…… 那里或许就隐藏着揭开真相的线索……！ 房间与住客对应表： 101——久住让（袴田吉彦） 102——儿嶋佳世（片冈礼子）、儿嶋俊明（坪仓由幸） qiwan.cc 103——田宫淳一""随着“交换杀人游戏”的进行，住户们也变得越发可疑。 他们在各自的房间里，究竟都在干些什么……？ 打开各家的房门，以每个居民为主人公，讲述他们的日常和家庭生活。 奇妙的单身生活、婆媳大战、母子之情、令人震惊的秘密、悲伤的过去、异常的执念…… 那里或许就隐藏着揭开真相的线索……！
                        "

id： film787 - 好想告诉你君に届け,好想告诉你 君に届け,8.8,参评人数： 55597,类型： 爱情 动画,制片国家:  日本,语言:  日语,上映日期： 2009-10-06(日本),片长：,又名:,导演: 镝木宏 长沼范裕 五月女浩一朗 矢野雄一郎 出合小都美 中村章子 初见浩一 黑柳利充 江崎慎平 浊川敦 堀刚史,编剧: 椎名轻穗 金春智子 池田真美子 镝木宏,主演: 能登麻美子 / 浪川大辅 / 平野绫 / 中村悠一 / 泽城美雪 / 三瓶由布子,豆瓣链接：https://movie.douban.com/subject/3838279/,IMDb链接： http://www.ntv.co.jp/kiminitodoke/ https://www.imdb.com/title/tt1745240,"简介： 
                                　　拥有一头乌黑长发和白皙皮肤的高中女孩黑泽爽子（能登麻美子 配音），大概是过于内向不善交际的缘故，虽然她是如此善良且乐于助人，可是仍然被周围的同学认为过于阴郁，而刻意疏远躲避，甚至称之为“贞子”。即便如此，爽子也不愿争论和辩解，默默承受着这一切。然而独独有一个人主动接近了她，这就是爽子的同班同学——英俊帅气且备受欢迎的风早翔太（浪川大辅 配音）。由于翔太的努力，同学们渐渐接受了爽子，爽子也体会到同龄人应有的快乐。时光流逝，某种难以名状的情感在爽子和翔太的心中滋长，橙色青春，如此难忘……
                                     
                                　　本片根据椎名轻穗的原著漫画改编。
                        "

id： film788 - 007之明日帝国,007之明日帝国 Tomorrow Never Dies,7.3,参评人数： 33988,类型： 动作 惊悚 冒险,制片国家:  英国 / 美国,语言:  英语 / 德语 / 丹麦语 / 汉语普通话 / 粤语,上映日期： 1997-12-09(伦敦首映) 1997-12-12(英国) 1997-12-19(美国),片长： 119 分钟,又名:  新铁金刚之明日帝国 / 致命关头 / 不死明天,导演: 罗杰·斯波蒂斯伍德,编剧: 布鲁斯·费尔斯坦 伊恩·弗莱明,主演: 皮尔斯·布鲁斯南 / 乔纳森·普雷斯 / 杨紫琼 / 特丽·哈彻 / 瑞奇·杰 / 戈兹·奥托 / 乔·唐·巴克 / 文森特·斯卡维利 / 朱迪·丹奇 / 戴斯蒙德·莱维林 / 萨曼莎·邦德 / 科林·萨蒙 / 杰弗里·帕尔默 / 朱利安·费罗斯 / 特伦斯·里格比 / 塞西莉亚·汤姆森 / 妮娜·扬 / 达芙妮·德克斯 / 科林·斯廷顿 / 阿尔·马修斯 / 安东尼·格林 / 朱利安·林希德-图特 / 杰拉德·巴特勒 / 迈克尔·伯恩 / 皮普·托伦斯 / 休·博纳维尔 / 杰森·沃特金斯 / 布兰登·柯伊尔 / 纳迪亚·卡梅隆-布莱克利 / Hugo Napier / 罗尔夫·萨克森 / Vincent Wang / 郭追 / Minna Aaltonen / Ian Boo Khoo / 西奥·凯普里 / Dinny Powell / 阿里克斯·瑞德 / Curtis Rivers / Antje Schmidt / 索菲·舒特 / Sherry Stone / 迈克尔·G·威尔森,豆瓣链接：https://movie.douban.com/subject/1299247/,IMDb链接： https://www.imdb.com/title/tt0120347,"简介： 
                                    　　英国海军的德文郡号军舰在中国领海内被遭到不明鱼雷攻击沉没。为了查明情况，英国海军决定动用武力，派出军舰前往出事海域进行反击。然而却被秘密情报负责人M（朱迪·丹奇 Judi Dench 饰）阻止，并派出代号007的情报员詹姆斯·邦德（皮尔斯·布鲁斯南 Pierce Brosnan 饰）去查清真正的原因，避免两国之间一触即发的战争。在不断深入的调查中，媒体大亨卡佛（乔纳森·普雷斯 Jonathan Pryce 饰）进入了邦德的视线。而且在卡佛举办的晚宴上，邦德遇上了前女友帕丽丝（泰瑞·海切尔 Teri Hatcher 饰），现在的卡佛夫人。在帕丽丝的帮助下，邦德利用GPS让已出动的英国军舰偏离了航道为自己的调查争取到了宝贵的时间。从卡佛处偷来的设备上，邦德发现了沉没军舰的准确位置，不过在沉船处却与中国女特工林惠（杨紫琼 饰）一起被卡佛擒获。原来，卡佛是想...
                            "

id： film789 - 盲证블라인드,盲证 블라인드,7.5,参评人数： 44031,类型： 剧情 悬疑 犯罪,制片国家:  韩国,语言:  韩语,上映日期： 2011-08-11(韩国),片长： 111分钟,又名:  盲 / 盲症 / 盲眼 / Blind,导演: 安相勋,编剧: 崔民硕 安相勋 尹昌业,主演: 金荷娜 / 俞承豪 / 曹熙奉 / 梁英祖 / 谢姬 / 朴宝剑,豆瓣链接：https://movie.douban.com/subject/5353344/,IMDb链接： http://www.blind2011.co.kr https://www.imdb.com/title/tt2025506,"简介： 
                                　　一场严重的车祸，让见习警察闵秀儿（金荷娜 饰）身负重伤，双目失明。她不仅因此失去做警察的机会，也与最亲的弟弟阴阳两隔。许是视觉器官的失灵刺激了其他器官的活跃，加上缜密的思维和判断力，秀儿能够觉察多许多正常人忽视的细节。在一次暴雨夜归途中，她自认为打上一辆模范出租车。谁知司机欲行不轨，两相推搡之时更发生车祸撞到一个路人。秀儿最终逃脱，并向警方报案，最终只有其貌不扬的赵警官相信她的判断力，于是和她一同调查肇事者。另一方面，时尚青年基夔（俞承浩 饰）声称曾目击车祸过程，但是他的陈述与秀儿多有不同，自然不被赵警官采信。
                                     
                                　　然而，秀儿和基夔早已成为凶手意图灭口的对象，他们的生命危在旦夕……
                        "

id： film790 - 我的邻居山田君ホーホケキョとなりの山田くん,我的邻居山田君 ホーホケキョとなりの山田くん,8.8,参评人数： 45665,类型： 喜剧 动画 家庭,制片国家:  日本,语言:  日语,上映日期： 1999-07-17(日本),片长： 104 分钟,又名:  隔壁的山田君(台) / 邻居的山田君 / My Neighbors the Yamadas,导演: 高畑勋,编剧: 高畑勋 石井寿一,主演: 朝丘雪路 / 益冈彻 / 荒木雅子 / 五十畑迅人 / 矢野显子,豆瓣链接：https://movie.douban.com/subject/1417728/,IMDb链接： https://www.imdb.com/title/tt0206013,"简介： 
                                　　住在山野市的山田家共有五口人：一家之主山田隆年届不惑，是一间小公司杂物课的职员。他有些大男子主义，经常为了些琐事和老婆吵吵闹闹，却又被丈母娘压得抬不起头来；阿隆的妻子松子和丈夫同岁，是个全职的家庭主妇，每天忙忙碌碌，照顾一大家子人的饮食起居，却又迷迷糊糊，经常丢三落四；松子的母亲年近古稀，然而精神矍铄，这位老人家一向特立独行，讲话毒辣，连暴走组也全不畏惧；长子阿升是个长相和学习都平平的中学生，他继承了母亲迷糊的性格，生活中乐事不断；小女儿野野子还是个小学三年级学生，瘦瘦小小的她碰上一群脑瓜秀逗的家人，经常成为被遗忘的对象。
                                     
                                　　就是这样一个平凡的山田家，每日里上演着妙趣横生、欢乐无穷的精彩生活秀。
                                     
                                　　本片根据石井壽一（いしい ひさいち）四格漫画《ホーホケキョ となりの山田くん》改编。
                        "

id： film791 - 小委托人어린의뢰인,小委托人 어린 의뢰인,8.1,参评人数： 46440,类型： 剧情 犯罪,制片国家:  韩国,语言:  韩语,上映日期： 2019-05-22(韩国),片长： 114分钟,又名:  小小委托人(台) / 孩子的自白 / My First Client,导演: 张圭声,编剧: 闵敬恩,主演: 李东辉 / 柳善 / 高素熙 / 徐正妍 / 元贤俊 / 崔明彬 / 李柱原 / 李娜拉 / 郑浚远 / 李玄均 / 李智勋 / 李路云 / 李春 / 郑熙泰,豆瓣链接：https://movie.douban.com/subject/33404726/,IMDb链接： https://www.imdb.com/title/tt10308634,"简介： 
                                　　律师正烨（李东辉饰）一心只想着功成名就，对身边人和事不闻不问的他，却被多彬（崔明彬饰）和敏俊（李周元饰）小姐弟所牵绊。就在收到盼望已久的著名律师事务所录取通知的那一刻，10岁的多彬向正烨自白称杀害了自己7岁的弟弟，而这一切又与多彬的母亲智淑（柳善饰）有关。感到后悔和抱歉正烨，决定揭开多彬母亲隐藏的秘密……
                        "

id： film792 - 行骗天下コンフィデンスマン,行骗天下JP コンフィデンスマンJP,8.6,参评人数： 55023,类型： 剧情 喜剧,制片国家:  日本,语言:  日语,上映日期： 2018-04-09(日本),片长：,又名:  信用诈欺师JP / The Confidence Man JP,导演: 田中亮 金井纮 三桥利行,编剧: 古泽良太,主演: 长泽雅美 / 东出昌大 / 小日向文世 / 江口洋介 / 吉濑美智子 / 石黑贤 / 佐野史郎 / 片濑梨乃 / 内村光良,豆瓣链接：https://movie.douban.com/subject/27605548/,IMDb链接： http://www.fujitv.co.jp/confidenceman_jp https://www.imdb.com/title/tt8258938,"简介： 
                                　　以“欲望”和“金钱”为主题，具有强大领导力与专注度、天才又有些天然的主人公达子（长泽雅美 饰）与新人诈欺师“Boku”（东出昌大 饰）及经验丰富的老牌诈欺师理查德（小日向文世 饰）携手，三人以金融、房地产业、艺术、艺能、美容等各行业的华丽世界为舞台，展开壮阔而异想天开的 计划，对充满欲望的人们进行巨款诈欺。
                                     
                                　　脚本由古沢良太（「Legal High」「约会～恋爱究竟是什么呢」「ALWAYS 三丁目的夕阳」）操刀，富士月9初次“诈欺”题材。
                        "

